id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,23,3,4,6,0,0,0,0,185,1,1,0,1,1,Laurie,f,w,0,1,0,c,a,863,.98935956,.0055002202,9.5274839,.27415097,.037661508,8.7063246,0,,,0,,,,,0,,,,,,,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,Private
b,23,4,2,6,0,0,0,0,389,6,1,0,1,0,Brendan,m,w,0,1,0,c,a,864,.045274884,.89817643,10.795178,.030812073,.59001076,11.07866,1,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,
b,23,4,5,11,0,1,0,1,13,1,1,1,1,0,Brendan,m,w,1,0,0,c,a,864,.94876665,.033041097,10.295766,.18481998,.100121,9.1912594,1,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,
b,23,4,4,5,0,0,0,1,27,1,0,0,1,1,Jamal,m,b,0,1,0,c,a,864,.10295274,.72952521,10.292552,.23027867,.087097056,9.3845453,1,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,
b,23,4,6,10,0,0,0,0,25,1,1,1,1,1,Jermaine,m,b,1,0,0,c,a,864,.51218235,.2988992,9.6628799,.25743797,.035784647,8.7332716,1,,,0,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,
b,23,4,5,11,0,1,0,1,13,1,1,1,1,1,Allison,f,w,1,0,0,c,a,865,,,,,,,1,,,0,,,,,,.033252057,.86784917,10.714218,.070630476,.2534498,9.8326359,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,23,3,4,3,0,0,0,0,337,6,1,0,1,1,Emily,f,w,0,1,0,c,a,865,.045274884,.89817643,10.795178,.030812073,.59001076,11.07866,0,,,0,,,,,,.033252057,.86784917,10.714218,.070630476,.2534498,9.8326359,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,23,4,4,10,0,1,0,1,379,6,0,1,1,1,Tamika,f,b,1,0,0,c,a,865,.0027956835,.95214021,10.453601,.23644528,.12498008,9.6210585,1,,,0,,,,,,.033252057,.86784917,10.714218,.070630476,.2534498,9.8326359,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,23,4,4,2,0,0,0,1,27,1,0,0,1,1,Tanisha,f,b,0,1,1,c,a,865,.10295274,.72952521,10.292552,.23027867,.087097056,9.3845453,1,,,0,,,,,,.033252057,.86784917,10.714218,.070630476,.2534498,9.8326359,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,23,4,6,4,0,0,0,0,25,1,1,1,1,1,Ebony,f,b,1,0,0,c,a,866,.076019429,.44090852,9.9867716,.27527726,.084796116,9.0418034,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,23,4,4,7,0,0,0,0,316,6,1,1,1,0,Emily,f,w,1,0,0,c,a,866,.98851991,.0081484653,10.112573,.19383714,.14505339,9.3724594,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,23,4,2,3,0,0,0,0,389,6,1,0,1,1,Keisha,f,b,0,1,0,c,a,866,.98949564,.0048631253,9.4743185,.25740963,.04815378,8.6976795,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,23,4,4,2,0,0,0,1,27,1,0,0,1,1,Meredith,f,w,0,1,0,c,a,866,.97146881,.024071502,9.92974,.17001754,.14969294,9.3217926,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,23,4,4,6,0,1,0,0,313,5,1,1,1,0,Ebony,f,b,1,0,0,c,a,867,.11662389,.72833925,10.287047,.13984276,.36563608,9.9337254,1,,somcol,0,,,,,,.023984756,.88193405,10.718454,.08498273,.25952125,9.893589,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,
b,23,4,2,6,0,0,0,0,389,6,1,0,1,0,Kristen,f,w,0,1,0,c,a,867,.051354181,.89109313,10.631061,.074430853,.5424735,10.560048,1,,somcol,0,,,,,,.023984756,.88193405,10.718454,.08498273,.25952125,9.893589,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,
b,23,4,4,6,0,1,0,0,34,1,1,1,1,0,Meredith,f,w,1,0,0,c,a,867,.97707725,.014099709,10.032057,.23124893,.054754153,8.8793335,1,,somcol,0,,,,,,.023984756,.88193405,10.718454,.08498273,.25952125,9.893589,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,
b,23,4,2,14,0,0,0,0,389,6,1,0,1,0,Tanisha,f,b,0,1,0,c,a,867,,,,,,,1,,somcol,0,,,,,,.023984756,.88193405,10.718454,.08498273,.25952125,9.893589,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,
b,23,4,2,6,0,0,0,0,389,6,1,0,1,0,Emily,f,w,0,1,0,c,a,868,.98851991,.0081484653,10.112573,.19383714,.14505339,9.3724594,1,,,0,369.60001,5122,369.60001,5122,0,.76191372,.20197508,10.382358,.1826548,.10631542,9.3749218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,23,4,2,14,0,0,0,0,389,6,1,0,1,0,Keisha,f,b,0,1,0,c,a,868,.99204272,.0048142881,8.8417377,.29509342,.053181671,8.5073452,1,,,0,369.60001,5122,369.60001,5122,0,.76191372,.20197508,10.382358,.1826548,.10631542,9.3749218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,23,4,4,6,0,1,0,0,313,5,1,1,1,0,Latoya,f,b,1,0,0,c,a,868,,,,,,,1,,,0,369.60001,5122,369.60001,5122,0,.76191372,.20197508,10.382358,.1826548,.10631542,9.3749218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,23,4,4,6,0,1,0,0,34,1,1,1,1,0,Laurie,f,w,1,0,0,c,a,868,.10430054,.83737022,10.466754,.10133465,.59169549,10.540329,1,,,0,369.60001,5122,369.60001,5122,0,.76191372,.20197508,10.382358,.1826548,.10631542,9.3749218,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
415,23,4,6,8,0,1,0,0,21,1,1,1,1,0,Aisha,f,b,1,0,0,b,s,246,.43639466,.33342439,9.9674482,.18040287,.1447593,9.1737804,1,1,,0,173,776,,,1,.018932978,.97689331,10.505424,.12049359,.14511251,9.5805235,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
93,23,4,6,8,0,1,0,0,21,1,1,1,1,0,Allison,f,w,1,0,0,b,s,284,.58686215,.33786622,10.29106,.18047258,.1324186,9.40063,1,,,0,24,380,,,1,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
303,23,4,3,7,0,0,0,1,274,4,0,0,0,0,Brendan,m,w,0,1,0,b,s,146,0,.96273291,11.11929,0,.78012425,11.039749,1,some,,0,,,,,0,.012601197,.97571278,10.633762,.09208025,.20197114,9.7955685,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
415,23,4,4,2,0,1,1,0,267,4,1,1,1,0,Brendan,m,w,1,0,0,b,s,246,.0092243329,.96591455,10.144078,.17773129,.1453947,9.5937643,1,1,,0,173,776,,,1,.018932978,.97689331,10.505424,.12049359,.14511251,9.5805235,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
388,23,4,3,7,0,0,0,1,274,4,0,0,0,0,Carrie,f,w,0,1,0,b,s,220,.018669743,.87380469,10.039984,.27488542,.092559427,9.3810949,1,1,,1,111.2,650,17.5,100,0,.048985414,.82973999,10.91088,.05532657,.29613191,9.8847637,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
276,23,4,4,2,0,1,1,0,267,4,1,1,1,0,Carrie,f,w,1,0,0,b,s,120,.018669743,.87380469,10.039984,.27488542,.092559427,9.3810949,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
148,23,4,6,18,0,1,0,0,13,1,0,0,1,0,Darnell,m,b,1,0,0,b,s,25,.018669743,.87380469,10.039984,.27488542,.092559427,9.3810949,1,3,,1,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
276,23,4,4,6,0,0,0,0,285,4,1,0,1,0,Ebony,f,b,0,1,0,b,s,120,.0033358606,.9816528,10.299677,.19075057,.32843062,10.003831,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
93,23,4,4,6,0,0,0,0,285,4,1,0,1,0,Emily,f,w,0,1,0,b,s,284,.0033358606,.9816528,10.299677,.19075057,.32843062,10.003831,1,,,0,24,380,,,1,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
276,23,4,3,7,0,0,0,1,274,4,0,0,0,0,Geoffrey,m,w,0,1,0,b,s,120,.090286106,.79150248,10.597809,.080463707,.52252871,10.567103,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
303,23,4,6,8,0,1,0,0,21,1,1,1,1,0,Geoffrey,m,w,1,0,0,b,s,146,.72772217,.096407637,9.819562,.23958375,.088632829,9.0818253,1,some,,0,,,,,0,.012601197,.97571278,10.633762,.09208025,.20197114,9.7955685,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
148,23,4,5,26,0,0,0,0,13,1,0,0,0,0,Greg,m,w,0,1,0,b,s,25,.022391992,.221549,9.6143379,.3561644,.18756586,9.5209818,1,3,,1,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
93,23,4,3,7,0,0,0,1,274,4,0,0,0,0,Hakim,m,b,0,1,0,b,s,284,.049823806,.88361394,10.48369,.05833986,.55080265,10.343387,1,,,0,24,380,,,1,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
415,23,4,3,7,0,0,0,1,274,4,0,0,0,0,Jay,m,w,0,1,0,b,s,246,.0033358606,.9816528,10.299677,.19075057,.32843062,10.003831,1,1,,0,173,776,,,1,.018932978,.97689331,10.505424,.12049359,.14511251,9.5805235,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
303,23,4,4,6,0,0,0,0,285,4,1,0,1,0,Kareem,m,b,0,1,0,b,s,146,.58686215,.33786622,10.29106,.18047258,.1324186,9.40063,1,some,,0,,,,,0,.012601197,.97571278,10.633762,.09208025,.20197114,9.7955685,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
388,23,4,4,6,0,0,0,0,285,4,1,0,1,0,Kenya,f,b,0,1,0,b,s,220,.011153428,.97551686,10.752698,.029651795,.67083788,10.861917,1,1,,1,111.2,650,17.5,100,0,.048985414,.82973999,10.91088,.05532657,.29613191,9.8847637,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
243,23,4,2,10,0,1,0,1,7,1,0,1,1,0,Kenya,f,b,1,0,0,b,s,89,.18953584,.66560185,10.342871,.17312811,.13605343,9.4743185,1,3,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
198,23,4,5,8,0,0,0,0,267,4,1,0,1,0,Kristen,f,w,0,1,0,b,s,58,.72772217,.096407637,9.819562,.23958375,.088632829,9.0818253,1,,,0,10.1,75,,,1,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Private
243,23,4,4,8,0,0,0,0,34,1,1,0,0,0,Kristen,f,w,0,1,0,b,s,89,.89913309,.036512028,9.9992523,.22465636,.086144954,9.2204885,1,3,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
198,23,4,4,8,0,0,0,0,34,1,1,0,0,0,Lakisha,f,b,0,1,0,b,s,58,.14484343,.71607727,9.9677763,.06885808,.263203,9.6438093,1,,,0,10.1,75,,,1,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Private
415,23,4,4,6,0,0,0,0,285,4,1,0,1,0,Lakisha,f,b,0,1,0,b,s,246,.0092243329,.96591455,10.144078,.17773129,.1453947,9.5937643,1,1,,0,173,776,,,1,.018932978,.97689331,10.505424,.12049359,.14511251,9.5805235,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
303,23,4,4,2,0,1,1,0,267,4,1,1,1,0,Lakisha,f,b,1,0,0,b,s,146,.89913309,.036512028,9.9992523,.22465636,.086144954,9.2204885,1,some,,0,,,,,0,.012601197,.97571278,10.633762,.09208025,.20197114,9.7955685,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
148,23,4,4,8,0,0,0,0,13,1,0,0,1,0,Latonya,f,b,0,1,0,b,s,25,.049823806,.88361394,10.48369,.05833986,.55080265,10.343387,1,3,,1,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
243,23,4,5,8,0,0,0,0,267,4,1,0,1,0,Latoya,f,b,0,1,0,b,s,89,.58686215,.33786622,10.29106,.18047258,.1324186,9.40063,1,3,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
388,23,4,6,8,0,1,0,0,21,1,1,1,1,0,Laurie,f,w,1,0,0,b,s,220,.18953584,.66560185,10.342871,.17312811,.13605343,9.4743185,1,1,,1,111.2,650,17.5,100,0,.048985414,.82973999,10.91088,.05532657,.29613191,9.8847637,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
148,23,4,4,14,0,1,0,0,13,1,1,0,1,1,Matthew,m,w,1,0,0,b,s,25,.14484343,.71607727,9.9677763,.06885808,.263203,9.6438093,1,3,,1,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
243,23,4,6,8,0,1,0,0,267,4,0,1,0,0,Meredith,f,w,1,0,0,b,s,89,.34248149,.42279226,10.099547,.19431803,.27380133,9.6542568,1,3,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,
198,23,4,2,10,0,1,0,1,7,1,0,1,1,0,Neil,m,w,1,0,0,b,s,58,.43639466,.33342439,9.9674482,.18040287,.1447593,9.1737804,1,,,0,10.1,75,,,1,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Private
198,23,4,6,8,0,1,0,0,267,4,0,1,0,0,Rasheed,m,b,1,0,0,b,s,58,.011153428,.97551686,10.752698,.029651795,.67083788,10.861917,1,,,0,10.1,75,,,1,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Private
276,23,4,6,8,0,1,0,0,21,1,1,1,1,0,Tamika,f,b,1,0,0,b,s,120,.34248149,.42279226,10.099547,.19431803,.27380133,9.6542568,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Private
93,23,4,4,2,0,1,1,0,267,4,1,1,1,0,Tanisha,f,b,1,0,0,b,s,284,.89913309,.036512028,9.9992523,.22465636,.086144954,9.2204885,1,,,0,24,380,,,1,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
388,23,4,4,2,0,1,1,0,267,4,1,1,1,0,Tremayne,m,b,1,0,0,b,s,220,.022391992,.221549,9.6143379,.3561644,.18756586,9.5209818,1,1,,1,111.2,650,17.5,100,0,.048985414,.82973999,10.91088,.05532657,.29613191,9.8847637,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Private
b,232,3,3,7,0,0,0,1,385,6,1,0,1,1,Aisha,f,b,0,1,0,b,a,869,.054735221,.81047261,9.8419847,.015655577,.2242187,9.3213453,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,232,3,2,2,0,0,0,1,379,6,0,0,0,1,Anne,f,w,0,1,1,b,a,869,.054735221,.81047261,9.8419847,.015655577,.2242187,9.3213453,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,232,4,5,14,0,1,0,1,285,3,0,1,1,0,Carrie,f,w,1,0,1,b,a,869,.30346343,.47189152,10.230702,.18962882,.11975552,9.3341494,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,232,4,4,13,0,1,0,1,313,6,0,1,1,1,Kenya,f,b,1,0,1,b,a,869,.30346343,.47189152,10.230702,.18962882,.11975552,9.3341494,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,233,3,5,5,0,0,0,1,264,4,1,0,0,1,Keisha,f,b,0,1,0,b,a,870,.0033358606,.9816528,10.299677,.19075057,.32843062,10.003831,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,233,4,4,13,0,1,0,1,313,6,0,1,1,1,Kristen,f,w,1,0,0,b,a,870,.0092243329,.96591455,10.144078,.17773129,.1453947,9.5937643,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,233,4,6,9,0,1,0,1,285,3,1,1,1,0,Latonya,f,b,1,0,0,b,a,870,0,.96273291,11.11929,0,.78012425,11.039749,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,233,3,5,13,0,0,0,1,27,1,1,0,1,1,Meredith,f,w,0,1,0,b,a,870,.090286106,.79150248,10.597809,.080463707,.52252871,10.567103,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
b,234,3,3,7,0,0,0,1,385,6,1,0,1,1,Carrie,f,w,0,1,0,b,a,871,.049823806,.88361394,10.48369,.05833986,.55080265,10.343387,0,,,0,,,,,,.040817395,.93245339,10.56615,.14518857,.20150647,9.7374916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,234,3,6,16,0,1,0,0,21,1,1,1,1,1,Jill,f,w,1,0,0,b,a,871,.018669743,.87380469,10.039984,.27488542,.092559427,9.3810949,0,,,0,,,,,,.040817395,.93245339,10.56615,.14518857,.20150647,9.7374916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,234,4,5,14,0,1,0,1,285,3,0,1,1,0,Keisha,f,b,1,0,0,b,a,871,.43639466,.33342439,9.9674482,.18040287,.1447593,9.1737804,1,,,0,,,,,,.040817395,.93245339,10.56615,.14518857,.20150647,9.7374916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,234,3,5,4,0,0,0,1,443,4,0,0,1,1,Lakisha,f,b,0,1,0,b,a,871,.018669743,.87380469,10.039984,.27488542,.092559427,9.3810949,0,,,0,,,,,,.040817395,.93245339,10.56615,.14518857,.20150647,9.7374916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,235,3,5,13,0,0,0,1,27,1,1,0,1,1,Aisha,f,b,0,1,0,b,a,872,.011153428,.97551686,10.752698,.029651795,.67083788,10.861917,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,235,4,4,13,0,1,0,1,313,6,0,1,1,1,Allison,f,w,1,0,0,b,a,872,0,.96273291,11.11929,0,.78012425,11.039749,1,,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,235,3,5,5,0,0,0,1,264,4,1,0,0,1,Emily,f,w,0,1,0,b,a,872,.054735221,.81047261,9.8419847,.015655577,.2242187,9.3213453,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,235,2,5,19,0,1,0,0,22,1,0,1,0,0,Tanisha,f,b,1,0,0,b,a,872,.0092243329,.96591455,10.144078,.17773129,.1453947,9.5937643,0,,,0,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
b,238,3,5,13,0,0,0,1,27,1,1,0,1,1,Anne,f,w,0,1,1,b,a,873,.58686215,.33786622,10.29106,.18047258,.1324186,9.40063,0,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,238,3,3,7,0,0,0,1,385,6,1,0,1,1,Ebony,f,b,0,1,1,b,a,873,.72772217,.096407637,9.819562,.23958375,.088632829,9.0818253,0,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,238,4,5,14,0,1,0,1,285,3,0,1,1,0,Emily,f,w,1,0,1,b,a,873,.011417697,.95599431,10.511049,.16841103,.40699333,10.386931,1,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,238,4,6,9,0,1,0,1,285,3,1,1,1,0,Tamika,f,b,1,0,1,b,a,873,.30346343,.47189152,10.230702,.18962882,.11975552,9.3341494,1,some,,0,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,
b,239,4,4,11,0,0,0,1,387,6,0,0,1,1,Aisha,f,b,0,1,0,b,a,874,.30346343,.47189152,10.230702,.18962882,.11975552,9.3341494,1,1,colp,1,16.6,180,16.6,180,0,.011153428,.97551686,10.752698,.029651795,.67083788,10.861917,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Private
b,239,3,5,13,0,0,0,1,307,1,0,1,1,1,Allison,f,w,0,1,0,b,a,874,.0033358606,.9816528,10.299677,.19075057,.32843062,10.003831,0,1,colp,1,16.6,180,16.6,180,0,.011153428,.97551686,10.752698,.029651795,.67083788,10.861917,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Private
b,239,3,3,4,0,1,0,1,33,1,1,1,1,1,Latonya,f,b,1,0,0,b,a,874,.58686215,.33786622,10.29106,.18047258,.1324186,9.40063,0,1,colp,1,16.6,180,16.6,180,0,.011153428,.97551686,10.752698,.029651795,.67083788,10.861917,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Private
b,239,4,1,5,0,1,0,0,379,6,1,1,1,1,Laurie,f,w,1,0,0,b,a,874,.30346343,.47189152,10.230702,.18962882,.11975552,9.3341494,1,1,colp,1,16.6,180,16.6,180,0,.011153428,.97551686,10.752698,.029651795,.67083788,10.861917,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,Private
a,23b,2,3,8,1,0,0,1,263,4,0,0,0,0,Anne,f,w,0,1,1,b,s,314,.0033358606,.9816528,10.299677,.19075057,.32843062,10.003831,0,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
a,23b,4,4,10,1,0,1,1,263,4,0,1,1,0,Geoffrey,m,w,1,0,1,b,s,314,.58686215,.33786622,10.29106,.18047258,.1324186,9.40063,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
a,23b,4,2,6,0,1,0,0,263,4,1,1,1,1,Jermaine,m,b,1,0,1,b,s,314,.18953584,.66560185,10.342871,.17312811,.13605343,9.4743185,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
a,23b,1,3,10,0,0,0,1,27,1,0,0,0,0,Latoya,f,b,0,1,0,b,s,314,.0092243329,.96591455,10.144078,.17773129,.1453947,9.5937643,0,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,24,4,4,9,0,1,0,1,195,1,0,1,1,0,Aisha,f,b,1,0,0,c,a,875,.0027956835,.95214021,10.453601,.23644528,.12498008,9.6210585,1,,,0,,,,,,.025218466,.91831928,10.77931,.042975139,.35190135,10.068069,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,24,2,1,5,0,0,0,1,233,6,0,0,1,0,Kristen,f,w,0,1,0,c,a,875,.014516992,.97367543,10.565582,.11620284,.15647578,9.7186632,0,,,0,,,,,,.025218466,.91831928,10.77931,.042975139,.35190135,10.068069,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,24,3,3,8,0,0,0,1,21,1,0,0,1,0,Latonya,f,b,0,1,0,c,a,875,.049821846,.84764427,10.377172,.098282687,.4448947,10.201999,0,,,0,,,,,,.025218466,.91831928,10.77931,.042975139,.35190135,10.068069,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,24,3,3,9,0,1,0,1,229,6,1,1,1,0,Sarah,f,w,1,0,0,c,a,875,.19882353,.56916761,10.068281,.13971142,.28801331,9.6474981,0,,,0,,,,,,.025218466,.91831928,10.77931,.042975139,.35190135,10.068069,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,24,4,5,5,0,0,1,1,34,1,0,1,1,1,Jill,f,w,1,0,0,c,a,876,.8321389,.1387261,9.6926432,.21779244,.1583671,9.2406759,1,some,,0,,,,,0,.00090441294,.91885233,10.758413,.12714799,.28841415,10.074201,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,24,4,3,4,1,0,0,1,323,6,1,1,1,0,Keisha,f,b,1,0,0,c,a,876,.98949564,.0048631253,9.4743185,.25740963,.04815378,8.6976795,1,some,,0,,,,,0,.00090441294,.91885233,10.758413,.12714799,.28841415,10.074201,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,24,3,4,9,0,0,0,0,337,6,1,0,1,0,Kristen,f,w,0,1,0,c,a,876,.97146881,.024071502,9.92974,.17001754,.14969294,9.3217926,0,some,,0,,,,,0,.00090441294,.91885233,10.758413,.12714799,.28841415,10.074201,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,24,4,3,4,0,0,0,1,313,5,0,0,1,0,Lakisha,f,b,0,1,0,c,a,876,.98935956,.0055002202,9.5274839,.27415097,.037661508,8.7063246,1,some,,0,,,,,0,.00090441294,.91885233,10.758413,.12714799,.28841415,10.074201,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,24,4,2,14,0,0,0,0,389,6,1,0,1,0,Aisha,f,b,0,1,0,c,a,877,.98851991,.0081484653,10.112573,.19383714,.14505339,9.3724594,1,,,0,53,900,53,900,0,.012458277,.87701565,10.467522,.22603545,.078181565,9.5343781,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
